"","business_id","open","city","review_count","name","neighborhoods","longitude","state","stars","latitude","type","hours.Friday.close","hours.Friday.open","hours.Tuesday.close","hours.Tuesday.open","hours.Thursday.close","hours.Thursday.open","hours.Wednesday.close","hours.Wednesday.open","hours.Monday.close","hours.Monday.open","hours.Saturday.close","hours.Saturday.open","hours.Sunday.close","hours.Sunday.open","attributes.Take-out","attributes.Drive-Thru","attributes.Caters","attributes.Noise Level","attributes.Takes Reservations","attributes.Delivery","attributes.Has TV","attributes.Outdoor Seating","attributes.Attire","attributes.Alcohol","attributes.Waiter Service","attributes.Accepts Credit Cards","attributes.Good for Kids","attributes.Good For Groups","attributes.Price Range","attributes.Happy Hour","attributes.Good For Dancing","attributes.Coat Check","attributes.Smoking","attributes.Wi-Fi","attributes.Wheelchair Accessible","attributes.Dogs Allowed","attributes.BYOB","attributes.Corkage","attributes.BYOB/Corkage","attributes.Order at Counter","attributes.By Appointment Only","attributes.Accepts Insurance","attributes.Open 24 Hours","attributes.Ages Allowed","attributes.Good For.dessert","attributes.Good For.latenight","attributes.Good For.lunch","attributes.Good For.dinner","attributes.Good For.brunch","attributes.Good For.breakfast","attributes.Ambience.romantic","attributes.Ambience.intimate","attributes.Ambience.classy","attributes.Ambience.hipster","attributes.Ambience.divey","attributes.Ambience.touristy","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.casual","attributes.Parking.garage","attributes.Parking.street","attributes.Parking.validated","attributes.Parking.lot","attributes.Parking.valet","attributes.Music.dj","attributes.Music.background_music","attributes.Music.jukebox","attributes.Music.live","attributes.Music.video","attributes.Music.karaoke","attributes.Hair Types Specialized In.coloring","attributes.Hair Types Specialized In.africanamerican","attributes.Hair Types Specialized In.curly","attributes.Hair Types Specialized In.perms","attributes.Hair Types Specialized In.kids","attributes.Hair Types Specialized In.extensions","attributes.Hair Types Specialized In.asian","attributes.Hair Types Specialized In.straightperms","attributes.Dietary Restrictions.dairy-free","attributes.Dietary Restrictions.gluten-free","attributes.Dietary Restrictions.vegan","attributes.Dietary Restrictions.kosher","attributes.Dietary Restrictions.halal","attributes.Dietary Restrictions.soy-free","attributes.Dietary Restrictions.vegetarian"
"687",q8gBakl8Z6NOS2oTu8d6zA,FALSE,Champaign,9,Layalina Mediterranean Grill,character(0),-88.240661,IL,4,40.112846,business,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,TRUE,NA,TRUE,quiet,FALSE,FALSE,TRUE,FALSE,casual,none,TRUE,NA,FALSE,TRUE,2,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",e6bg8Dehm5ZVh9SbndEQjQ,TRUE,Champaign,4,Champaign Jewelers,character(0),-88.2463104,IL,5,40.0875539,business,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,14:00,10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",h_usUndeAdHj-wH219-wUA,TRUE,Champaign,218,Sakanaya Restaurant,character(0),-88.233218,IL,4.5,40.110113,business,22:00,17:00,22:00,17:00,22:00,17:00,22:00,17:00,22:00,17:00,22:00,17:00,21:30,17:00,TRUE,NA,TRUE,average,FALSE,FALSE,FALSE,FALSE,casual,beer_and_wine,TRUE,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,no,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690",px_FHVv6bmidLZXlfEVhaQ,TRUE,Champaign,13,Bobo China,character(0),-88.2317519285425,IL,2,40.1103289062151,business,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,NA,NA,21:00,11:00,21:00,11:00,TRUE,NA,NA,NA,NA,NA,NA,NA,casual,NA,NA,NA,TRUE,TRUE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",9p3O_KoH3muITR-9WgrSnA,FALSE,Champaign,38,Orange & Brew,character(0),-88.2442199019003,IL,3,40.1031471749153,business,01:00,11:00,01:00,11:00,01:00,11:00,01:00,11:00,01:00,11:00,01:00,11:00,23:00,11:00,TRUE,NA,NA,average,FALSE,FALSE,TRUE,TRUE,casual,full_bar,TRUE,TRUE,TRUE,TRUE,2,TRUE,FALSE,FALSE,outdoor,free,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",jYsSKOk5OmAniCp_bYmS1g,TRUE,Urbana,23,Datta Taxi & Charter,character(0),-88.216485,IL,5,40.113363,business,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,23:00,05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",crAE_fwUKeJH2dLTs6Ocxw,TRUE,Champaign,7,Derailed 57 Bar,character(0),-88.24061,IL,3.5,40.117699,business,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,02:00,11:00,NA,NA,NA,average,TRUE,NA,TRUE,TRUE,NA,full_bar,NA,TRUE,NA,TRUE,2,FALSE,TRUE,FALSE,outdoor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",kTQTNHisX6E_6U9eEvMlGA,TRUE,Urbana,9,Shear Impressions,character(0),-88.198476,IL,4.5,40.128357,business,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,19:00,10:00,16:00,09:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",GpxGxY8Txj509bbQPCvNQg,FALSE,Champaign,51,Layalina Mediterranean Grill,character(0),-88.239078,IL,3.5,40.112801,business,22:00,16:30,22:00,16:30,22:00,16:30,22:00,16:30,22:00,17:00,22:00,16:30,22:00,16:30,TRUE,NA,TRUE,quiet,TRUE,FALSE,FALSE,TRUE,casual,none,TRUE,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,free,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",vXPRV12NWPtdBwpiatddIQ,TRUE,Champaign,6,Cassel Home Comfort Heating & Cooling,character(0),-88.245642,IL,3,40.089545,business,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",hD-r-Bk9fNW6qSRB9Zpz1Q,TRUE,Urbana,3,J.Y. Chang's,character(0),-88.2191444,IL,5,40.1006132,business,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",S5t1sNByU4alOMhA6f_-kA,TRUE,Champaign,3,Plant Mode,character(0),-88.242955,IL,4.5,40.116164,business,17:00,11:00,16:00,12:00,17:00,11:00,17:00,11:00,16:00,12:00,17:00,12:00,16:00,12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",_FAKUOcKi8PoztprX95oGw,TRUE,Urbana,13,A Plus VIP Lounge,character(0),-88.209562,IL,3.5,40.112708,business,02:00,18:00,NA,NA,01:00,18:00,01:00,18:00,NA,NA,02:00,18:00,01:00,18:00,FALSE,NA,NA,quiet,TRUE,FALSE,TRUE,FALSE,NA,full_bar,TRUE,TRUE,NA,TRUE,2,TRUE,FALSE,TRUE,outdoor,free,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",xTnmBisHx4mgatY9ILUqKw,TRUE,Champaign,3,Bellhops,character(0),-88.2343393564224,IL,4,40.1062360209967,business,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",1EmxN0Sc4HX2eea-j4Lg_w,TRUE,Urbana,5,1 Man 2 Hands™,character(0),-88.224435,IL,5,40.122974,business,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",xJwYqy04FB7GRRUNQmMDBQ,TRUE,Champaign,3,Tasty Fish Chicken & Grill,character(0),-88.2435604,IL,4.5,40.1221402,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,average,FALSE,TRUE,FALSE,FALSE,casual,none,FALSE,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",KQXusKEWX5iTdzSJStW8Dg,TRUE,Champaign,20,Asian Taste Restaurant,character(0),-88.2313949614763,IL,3.5,40.1092811348301,business,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,NA,NA,TRUE,NA,NA,quiet,FALSE,FALSE,FALSE,TRUE,casual,none,FALSE,TRUE,TRUE,TRUE,1,NA,NA,NA,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",71Y2auyWKWwH_gh0sPCrTQ,TRUE,Urbana,3,Casey's General Store,character(0),-88.182324,IL,1.5,40.115663,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",XxIlzb51ezzvYAg-fJ7pSw,FALSE,Urbana,4,Champaign Cycle,character(0),-88.2089161,IL,3,40.1120887,business,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,18:00,10:00,17:00,10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",YPLuTiEIrkVGxfxzuq54FA,TRUE,Urbana,27,Kofusion,character(0),-88.2217281018343,IL,3.5,40.1068226779779,business,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,20:00,11:00,19:00,12:00,19:00,12:00,TRUE,NA,TRUE,average,FALSE,FALSE,FALSE,TRUE,casual,none,FALSE,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,free,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",u3K2G_YM8kH_ZpE_r2Tnxw,TRUE,Urbana,3,The Magic Needle,character(0),-88.2180822,IL,2.5,40.1164165,business,00:00,08:30,00:00,08:30,00:00,08:30,00:00,08:30,00:00,08:30,00:00,08:30,00:00,08:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",9nmeU-OOyxkn8vRy5dolNg,TRUE,Urbana,48,Caffebene,character(0),-88.2218027,IL,2.5,40.1065109,business,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,TRUE,NA,FALSE,average,FALSE,FALSE,FALSE,FALSE,casual,none,TRUE,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,paid,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",dvO4zlxg3GoK_CiqbvtxbQ,TRUE,Urbana,57,Masijta Grill,character(0),-88.2088348,IL,4,40.1137608,business,22:00,10:30,22:00,10:30,21:30,10:30,22:00,10:30,22:00,10:30,22:00,10:30,22:00,10:30,TRUE,NA,FALSE,average,TRUE,FALSE,FALSE,TRUE,casual,beer_and_wine,TRUE,TRUE,TRUE,TRUE,2,NA,NA,NA,NA,no,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",sPI0AqWHMeJB_UeZ5FRscg,FALSE,Urbana,22,Don Juan Cocina Mexicana & Cantina,character(0),-88.223116,IL,3,40.1166989,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,TRUE,average,FALSE,FALSE,TRUE,FALSE,casual,none,FALSE,FALSE,TRUE,TRUE,2,NA,NA,NA,NA,free,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",1KQOIPix7Uel6bSuWcvPvQ,TRUE,Urbana,5,Bohemia,character(0),-88.2087729,IL,3.5,40.11219,business,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,17:00,10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",3uDryXqpoRG5ZKYkEsg_zw,TRUE,Champaign,3,Apricot Lane,character(0),-88.2290979,IL,3,40.1105984,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",TfoALlZob0kfhFr8zbgViQ,TRUE,Champaign,7,The Dog Den,character(0),-88.240668,IL,5,40.120261,business,18:30,06:00,18:30,06:00,18:30,06:00,18:30,06:00,18:30,06:00,16:00,14:00,16:00,14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",pQuhJqax5Le_Nl_bXXWZQw,TRUE,Champaign,18,Hyatt Place Champaign/Urbana,character(0),-88.2436352223158,IL,4,40.1181856757681,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,2,NA,NA,NA,NA,free,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",_aQl48r1YP6FlvgdDkF0uQ,TRUE,Urbana,10,Charter Fitness,character(0),-88.2070866,IL,2,40.1105839,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",IjW0gPBiz96xpoiDllcvEQ,TRUE,Urbana,5,Hendrick House Food Truck,character(0),-88.219931,IL,4.5,40.11098,business,14:00,11:00,19:00,16:00,14:00,11:00,14:00,11:00,NA,NA,12:00,07:00,NA,NA,FALSE,NA,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",V69uCAppP6qyBZGq6Kv8_A,TRUE,Champaign,8,Steam Industries Vape Lounge,character(0),-88.24306,IL,5,40.113627,business,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,18:00,12:00,NA,NA,NA,average,NA,NA,TRUE,FALSE,NA,none,NA,TRUE,NA,TRUE,1,TRUE,FALSE,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",FCvv0zwAzlZIwoh8Tg377Q,TRUE,Champaign,10,Simply Mac,character(0),-88.243865,IL,3,40.1427776,business,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,18:00,11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",ekRwCkp1nS1hsbXLAOiPzw,TRUE,Champaign,7,Panda Express,character(0),-88.2290979,IL,3,40.1105984,business,21:30,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:00,11:00,21:30,11:00,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,FALSE,casual,NA,FALSE,TRUE,FALSE,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",M2boe4Te0rQ5RasVJkPXng,TRUE,Urbana,5,Wendy's,character(0),-88.2051296,IL,3,40.1172246,business,02:00,09:00,02:00,09:00,02:00,09:00,02:00,09:00,02:00,09:00,02:00,09:00,02:00,09:00,TRUE,TRUE,NA,NA,FALSE,FALSE,TRUE,NA,casual,NA,NA,TRUE,TRUE,TRUE,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",D5cTac5rJPIty_HExDbQIQ,TRUE,Urbana,5,Walmart Supercenter,character(0),-88.159347,IL,1.5,40.1117357,business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
